rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/bran-nue-day,Bran Nue Dae,Avi Offer,False,Rotten,Fresh,2010,"An invigorating, campy and high-spirited journey well worth taking. It's one of the most delightful, heartfelt and crowd-pleasing musical comedies in years.",male,"['Comedy', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.475, 'pos': 0.525, 'compound': 0.9491}",0.9491
m/becoming_santa_2010,Becoming Santa,Erik Childress,False,Fresh,Fresh,2011,This is a more honest (and certainly less hokey) manifestation of a true Christmas story; the kind that should be added to the spate of annual holiday fare. Like perhaps on a double bill with Rare Exports: A Christmas Tale.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.949}",0.949
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Sean McBride,False,Fresh,Fresh,2008,works perfectly for easily entertained kids; parents will have to be satisfied with simplistic-but-squeaky clean entertainment for the family.,male,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 0.425, 'pos': 0.575, 'compound': 0.9485}",0.9485
m/10011235-fame,Fame,Louise Keller,False,Rotten,Fresh,2009,"A terrific score coupled with exciting choreography, tight editing and a talented cast make Fame a joyous and upbeat experience.",female,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.9485}",0.9485
m/amazing_grace_2018,Amazing Grace,Craig D. Lindsey,False,Certified-Fresh,Fresh,2019,Amazing Grace is a truly joyous and energizing celluloid celebration of live music.,male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.297, 'pos': 0.703, 'compound': 0.9485}",0.9485
m/beauty_and_the_beast_2017,Beauty and the Beast,Robert Kojder,False,Fresh,Fresh,2017,"Small shortcomings aside, Beauty and the Beast is a splendid remake. Even today, its themes regarding finding love and beauty from within a person and not for social status and appearances resonate",male,"['Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9485}",0.9485
m/1196003-princess_and_the_frog,The Princess and the Frog,Matthew Lucas,False,Certified-Fresh,Fresh,2019,"A pretty standard Disney plot, filled with funny sidekicks and jazzy musical numbers, but that is precisely what makes The Princess and the Frog so charming and ultimately so comforting.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.9484}",0.9484
m/a_band_called_death_2013,A Band Called Death,Michael Phillips,True,Certified-Fresh,Fresh,2013,"The film is nothing much cinematically, and some of the narrative details and circumstances seemed fudged. But it's a great story, told with a fan's honest appreciation.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.9481}",0.9481
m/10009632-notorious,Notorious,Kevin McCarthy,False,Rotten,Fresh,2009,"I can honestly see people hating this film but for fans of Biggie's music like myself, the film is a great memorial to one of the best rappers ever.",male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.053, 'neu': 0.539, 'pos': 0.409, 'compound': 0.9481}",0.9481
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Travis Nichols,False,Fresh,Rotten,2008,"Disliking such a bona fide winner as the HSM empire makes a person seem like a world-class killjoy, but the relentless positivity and plastic smiley faces of these movies would make even the most joyful person have very dark thoughts.",male,['Musical & Performing Arts'],"{'neg': 0.071, 'neu': 0.558, 'pos': 0.37, 'compound': 0.948}",0.948
m/anna_and_the_apocalypse,Anna and the Apocalypse,Jeffrey M. Anderson,False,Certified-Fresh,Fresh,2018,"Both its tone and its songs get a little melancholy as the movie goes along, but this frequently exuberant Christmas-zombie-musical is wonderfully creative, with a touching emotional center.",male,"['Comedy', 'Horror', 'Musical & Performing Arts']","{'neg': 0.046, 'neu': 0.537, 'pos': 0.417, 'compound': 0.9477}",0.9477
m/born_to_be_blue,Born To Be Blue,Peter Rainer,True,Certified-Fresh,Fresh,2016,"It's a strange, unsatisfying, fragmented movie, but at its best it belongs in the same unconventional continuum as Todd Haynes's I'm Not There (about Bob Dylan) and Love and Mercy (about Brian Wilson).",male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.032, 'neu': 0.633, 'pos': 0.336, 'compound': 0.9473}",0.9473
m/bandslam,Bandslam,Jason Anderson,True,Certified-Fresh,Fresh,2009,"Bandslam consistently exceeds current teen-flick standards thanks to its snarky humour, its strong musical sequences and its ability to convey the excitement the characters feel both about performing and forming new friendships.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.9468}",0.9468
m/cadillac_records,Cadillac Records,James Rocchi,False,Fresh,Fresh,2008,"With great performances, a grown-up script and amazing music, Cadillac Records may not change your life, but there's an excellent chance it'll change your record collection, and for the better.",male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9464}",0.9464
m/1196003-princess_and_the_frog,The Princess and the Frog,Pete Hammond,False,Certified-Fresh,Fresh,2009,"Pure holiday entertainment, a wonderful, toe-tapping musical gift everyone is likely to love.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.946}",0.946
m/chicago,Chicago,Mirko Parlevliet,False,Certified-Fresh,Fresh,2002,"If you love the play, or if you've never seen it, this is an outstanding and entertaining adaptation that I would highly recommend seeing in theaters.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.9459}",0.9459
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Nell Minow,False,Fresh,Fresh,2008,"With a gossamer-weight plot line that makes Archie Comics look like Dostoyevksy but all the heart, spirit, and sweetness and fun its fans are hoping for.",female,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.9455}",0.9455
m/cbgb,CBGB,John DeFore,True,Rotten,Rotten,2013,"A lightweight love song to a legendary rock club, Randall Miller's CBGB plays in many ways like a Greatest Hits record, re-packaging a beloved band's oeuvre for sale at shopping malls.",male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9451}",0.9451
m/aristocats,The Aristocats,Roger Ebert,True,Fresh,Fresh,2018,"The Aristocats is in there with the good ones. It is light and pleasant and funny, the characterization is strong, and the voices of Phil Harris and Eva Gabor are charming in their absolute rightness.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.9451}",0.9451
m/anything_but_love,Standard Time (Anything But Love),Kevin Thomas,True,Rotten,Fresh,2003,"It succeeds because it dares to take its people and their dreams seriously, with a gently humorous affection, instead of merely sending them up, and because it clearly is taking place in the Manhattan of here and now and not in some vague time warp.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.03, 'neu': 0.636, 'pos': 0.334, 'compound': 0.9451}",0.9451
m/beatles_a_hard_days_night,A Hard Day's Night,Scott A. Mantz,False,Certified-Fresh,Fresh,2001,"This delightful cinematic masterpiece answers the question ""Do we still love them?"" with a resounding ""Yeah! Yeah! Yeah!""",male,"['Classics', 'Comedy', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.9449}",0.9449
m/block_party,Dave Chappelle's Block Party,Sean McBride,False,Certified-Fresh,Fresh,2006,"the party of the year thanks to some amazing music and a very funny, very likeable host",male,"['Comedy', 'Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.405, 'pos': 0.595, 'compound': 0.9446}",0.9446
m/chicago,Chicago,Daniel M. Kimmel,False,Certified-Fresh,Fresh,2004,"Funny, smart, and with enough energy for two musicals, Chicago is one of the best films of 2002, and one of the best musicals ever.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.9442}",0.9442
m/begin_again_2013,Begin Again,Erik Davis,False,Certified-Fresh,Fresh,2013,"A lovely story that's sweet, funny and heartfelt -- and man does it sound good.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.359, 'pos': 0.641, 'compound': 0.9442}",0.9442
m/cats_2019,Cats,Jessica Mason,False,Rotten,Fresh,2019,"For me, Cats was magical... It kept in songs I was sure would be cut and it was so boldly and confidently Cats that I had to respect it and I truly enjoyed each moment.",female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.046, 'neu': 0.552, 'pos': 0.402, 'compound': 0.9442}",0.9442
m/ai_weiwei_the_fake_case,Ai Weiwei: The Fake Case,A.O. Scott,True,Fresh,Fresh,2014,"Mr. Johnsen offers viewers the challenge and pleasure of an important artist's company, and a chance to appreciate anew his wisdom, his wit and his bravery.",unknown,"['Documentary', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.499, 'pos': 0.501, 'compound': 0.9442}",0.9442
m/cats_2019,Cats,Leonard Maltin,False,Rotten,Rotten,2019,"Some things shouldn't be tampered with. I enjoyed Cats onstage, where the theatrical experience worked its magic to great effect. The new film never swept me up as I hoped it might; for all its rich ingredients it felt like a soufflé that wouldn't rise",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.9442}",0.9442
m/20_feet_from_stardom,20 Feet From Stardom,David 'Mad Dog' Bradley,False,Certified-Fresh,Fresh,2013,"While major names turn up for interviews (a gracious Bruce Springsteen, a funny Mick Jagger, a technical Sting), this is primarily all about these unsung singers, especially the great Darlene Love, who began her career under contract to Phil Spector.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.944}",0.944
m/1013035-magic_flute,The Magic Flute (Trollflöjten),Roger Ebert,True,Fresh,Fresh,2018,"Ingmar Bergman has never before made a movie so warm, happy and innocent... It's as if all this joy has been building up inside him during the great decade of metaphysical films beginning with Persona.",male,"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']","{'neg': 0.0, 'neu': 0.666, 'pos': 0.334, 'compound': 0.9439}",0.9439
m/beauty_and_the_beast_2017,Beauty and the Beast,Tony Medley,False,Fresh,Fresh,2017,"A terrific entertainment..the outstanding production numbers and orchestration make up for mediocre melody. Romantic enough, I thought Stevens had a lot more sex appeal as the Beast than as the Prince. Visual and special effects are award quality.",male,"['Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.9432}",0.9432
m/bill_cunningham_new_york_2010,Bill Cunningham New York,Jamie Healy,False,Certified-Fresh,Fresh,2012,"This isn't the confessional expos some would hope, but it is a reverent profile of a fascinating, funny and inspirational gentleman.",mostly_female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.9432}",0.9432
m/1022369-unfaithfully_yours,Unfaithfully Yours,Tom Milne,True,Fresh,Fresh,2006,"Not much liked at the time, but a small masterpiece just the same in its skilful blending of moods, genuinely moving and quite beautifully played by Harrison and Darnell.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.041, 'neu': 0.595, 'pos': 0.363, 'compound': 0.9432}",0.9432
m/across_the_universe,Across the Universe,David G. Martin,True,Rotten,Fresh,2007,Good casting and the wonderful strangeness of Taymor's vision means that this movie is great fun.,male,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.407, 'pos': 0.593, 'compound': 0.9432}",0.9432
m/chicago,Chicago,Susan Stark,True,Certified-Fresh,Fresh,2002,"This Chicago has hugely imaginative and successful casting to its great credit, as well as one terrific score and attitude to spare.",female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.9429}",0.9429
m/anvil_the_story_of_anvil,Anvil! The Story of Anvil,Trevor Johnston,True,Certified-Fresh,Fresh,2009,"The guy's a hero in any musical language, and he deserves this heartfelt, emotive, supremely entertaining tribute. Anvil! We salute you!",male,"['Documentary', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.9424}",0.9424
m/1013035-magic_flute,The Magic Flute (Trollflöjten),Ted Prigge,False,Fresh,Fresh,2000,"This film is stunning to look at, with wonderful sets, interesting costumes, and yet another work of gorgeous cinematography by Bergman fave, Sven Nykvist.",male,"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']","{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.9423}",0.9423
m/blank-city,Blank City,Jim Slotek,False,Certified-Fresh,Fresh,2011,There's no denying that the decaying New York of the late-'70s/early-'80s was a fascinating proving ground for starving artists. And Blank City is great arty eye candy. But you'll appreciate it best if the skinny-tie years were indeed your glory days.,male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.124, 'neu': 0.544, 'pos': 0.332, 'compound': 0.9418}",0.9418
m/amazing_grace_2018,Amazing Grace,Jennie Kermode,False,Certified-Fresh,Fresh,2019,"Appreciation of the singer's legacy has never been so great and it's a fine thing to have the opportunity to watch her at that pivotal point in her career, especially in a performance that was clearly very personal to her.",female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.9417}",0.9417
m/beauty_and_the_beast_2017,Beauty and the Beast,Kevin Lally,False,Fresh,Fresh,2017,"Incredibly lavish, this new Beauty and the Beast will surely delight a large international audience by delivering many of the moments fondly remembered from the original.",male,"['Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.9413}",0.9413
