rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/calendar_girls,Calendar Girls,Mark Caro,True,Certified-Fresh,Fresh,2003,"It creates a strong sense of a living, breathing community, and you root for its affectionately drawn characters as they experience the giddiness of triumph without forgetting the project's bittersweet inspiration.",male,"['Comedy', 'Special Interest']","{'neg': 0.033, 'neu': 0.584, 'pos': 0.383, 'compound': 0.93}",0.93
m/broken_2012,Broken,Brandon Judell,False,Fresh,Fresh,2013,"A startlingly natural performance by Ms. Laurence, along with her superb supporting cast under the mostly spot-on direction by Norris, help make all the Sturm und Drang that occurs within 'Broken' extremely palatable.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.031, 'neu': 0.613, 'pos': 0.356, 'compound': 0.9299}",0.9299
m/armadillo_2010,Armadillo,Chris Barsanti,False,Certified-Fresh,Fresh,2011,"Honesty is rare in films, even documentaries. So it's particularly thrilling to find that Janus Metz's story of Danish soldiers in Afghanistan doesn't pretend that they don't find war to be the most exciting thing they could ever experience",mostly_male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.9299}",0.9299
m/1083326-les_miserables,Les Miserables,Gary Susman,False,Certified-Fresh,Fresh,2002,"August's film won't make you forget the musical or the many previous movie versions, but an entertaining, stirring version of Hugo's tale of social justice is always welcome.",male,"['Drama', 'Special Interest']","{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9298}",0.9298
m/a_woman_of_paris_a_drama_of_fate,A Woman of Paris: A Drama of Fate,Richard Brody,True,Fresh,Fresh,2013,"Chaplin's manner is deft and witty, but the depiction of unchecked wealth and the moral rot it breeds links this drawing-room romance to the fierce political comedies in which he stars.",male,"['Classics', 'Drama', 'Special Interest', 'Romance']","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.9294}",0.9294
m/calendar_girls,Calendar Girls,Michael Szymanski,False,Certified-Fresh,Fresh,2003,It's a delightful holiday romp that's safe to take your mom to and you may enjoy it as well.,male,"['Comedy', 'Special Interest']","{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.9287}",0.9287
m/20000_days_on_earth,"20,000 Days on Earth",CJ Johnson,False,Certified-Fresh,Fresh,2014,"The film follows the moods, tones and structure of some quintessential Cave songs; in this way it proves to be an astonishingly thoughtful, respectful, bold and intriguing piece of work. Let's face it, if you're a Cave fan, you're going to love it.",unknown,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9287}",0.9287
m/1216754-art_and_copy,Art & Copy,Sean Axmaker,False,Rotten,Fresh,2017,"... this survey of the greatest hits of salesmanship is an interesting look at the intersection of art, exploitation, business and popular culture, and the creative culture that creates these campaigns.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.9287}",0.9287
m/ai_weiwei_never_sorry_2012,Ai Weiwei: Never Sorry,Brian Orndorf,False,Certified-Fresh,Fresh,2012,"A powerful picture, yet, even more impressively, it treats art like a vessel for communication and meaningful exploration, not just as a stepping stone to cult fame.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.9286}",0.9286
m/chely_wright_wish_me_away,Chely Wright: Wish Me Away,Elizabeth Weitzman,True,Fresh,Fresh,2012,"The unshakable support of her religious sister, the raw and heartfelt stories of her childhood: These are the moments most likely to provide the inspiration she hopes to share.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.9274}",0.9274
m/a-small-act,A Small Act,Peter Bradshaw,True,Fresh,Fresh,2011,"Jennifer Arnold's heartfelt and idealistic documentary celebrates the remarkable effect of a small - actually, not so small - act of altruism.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.9274}",0.9274
m/after_innocence,After Innocence,Bob Strauss,False,Certified-Fresh,Fresh,2006,"While the film is rich in fascinating, factual information, the most remarkable aspect of After Innocence is its unfailing humanity.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.9273}",0.9273
m/1183806-dirty_laundry,Dirty Laundry,David Noh,False,Rotten,Fresh,2007,"By far the best of a plethora of holiday family-reunion films, Maurice Jamal's warmly hilarious Dirty Laundry is particularly blessed with the presence of Loretta Devine",male,"['Art House & International', 'Comedy', 'Documentary', 'Drama', 'Special Interest']","{'neg': 0.076, 'neu': 0.495, 'pos': 0.43, 'compound': 0.9273}",0.9273
m/capitalism_a_love_story,Capitalism: A Love Story,Film4 Staff,False,Certified-Fresh,Fresh,2010,Republicans have long used these methods to influence the public with great success - all Moore does is play them at their own highly effective game.,unknown,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9273}",0.9273
m/1190970-ghost_town,Ghost Town,Emanuel Levy,False,Certified-Fresh,Fresh,2008,"A charming date film for adults: Koepp makes a quantum leap forward as helmer of a whimsically supernatural romantic fable that borrows elements from Blithe Spirit, Topper, Heaven Can Wait, and Ghost yet impresses as a work with its own quirky sensibility",male,"['Comedy', 'Documentary', 'Science Fiction & Fantasy', 'Special Interest']","{'neg': 0.046, 'neu': 0.619, 'pos': 0.335, 'compound': 0.926}",0.926
m/buck,Buck,Andrew L. Urban,False,Certified-Fresh,Fresh,2012,"The great pleasure of this film is that we meet Buck the man as well as Buck the horseman; it's a rounded and balanced doco, a rich, complex, miniature biopic of Buck who bucked his fate",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.926}",0.926
m/buck,Buck,David Hiltbrand,True,Certified-Fresh,Rotten,2011,"Brannaman is a fascinating character, but Buck is so tightly focused that only avid horse lovers will find it appealing.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.527, 'pos': 0.473, 'compound': 0.9256}",0.9256
m/breath_of_the_gods_2014,Breath Of The Gods,Siobhan Synnot,False,Rotten,Fresh,2013,"True believers may be riveted by this earnest salute to the sun, but for others this enthusiastic showcase of impressively bendy people stretches the patience at 105 minutes.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.9255}",0.9255
m/blackfish_2013,Blackfish,Tim Grierson,False,Certified-Fresh,Fresh,2013,"Slickly produced but consistently engaging, the film refrains from overstating its case, a wise decision considering the sufficiently emotional material on hand.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.9253}",0.9253
m/american-the-bill-hicks-story,American: The Bill Hicks Story,Allan Hunter,False,Certified-Fresh,Fresh,2010,This is a perceptive biographical documentary that includes a wealth of previously unseen footage and the affectionate personal testimonies of friends and family members who knew him best.,male,"['Comedy', 'Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.9246}",0.9246
m/chely_wright_wish_me_away,Chely Wright: Wish Me Away,Mark Olsen,True,Fresh,Fresh,2012,"Much like the image of Wright presented by the movie itself, ""Wish Me Away"" is graceful, sincere and heartfelt.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.9246}",0.9246
m/amandla_a_revolution_in_four_part_harmony,Amandla! A Revolution in Four-Part Harmony,Laura Clifford,False,Certified-Fresh,Rotten,2003,"Given the potential richness and entertainment value of the subject matter, Hirsch's documentary engages more with the honorable nature of its subject matter than its execution. Pacing, length and an unfocussed narrative thread eventually wear the viewer",female,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.9241}",0.9241
m/10003437-deep_blue,Deep Blue,Stephen Whitty,True,Fresh,Rotten,2005,"Deep Blue is a beautiful movie, nicely scored and elegantly shot. But it's all about as thrilling as a good aquarium.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.9239}",0.9239
m/blackfish_2013,Blackfish,Joe Morgenstern,True,Certified-Fresh,Fresh,2013,"After watching ""Blackfish,"" you come away with a sense of orcas' singular intelligence, to be sure, even their astonishing playfulness, but most of all their glorious power, and the majesty of their existence in their natural habitat.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.9239}",0.9239
m/a_bigger_splash_2016,A Bigger Splash,Avaryl Halley,False,Certified-Fresh,Fresh,2020,"The performances are great, it looks great, the clothes are great. Sometimes that's enough for me.",unknown,"['Art House & International', 'Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.9231}",0.9231
m/1190970-ghost_town,Ghost Town,Justin Davidson,True,Certified-Fresh,Fresh,2008,"A delightful antidote to the comedic excesses of the season, Ghost Town is smart, sexy fun that should leave no doubt (if there was any) that Ricky Gervais is among the funniest men in film.",male,"['Comedy', 'Documentary', 'Science Fiction & Fantasy', 'Special Interest']","{'neg': 0.159, 'neu': 0.464, 'pos': 0.377, 'compound': 0.9231}",0.9231
m/a_whisper_to_a_roar_2012,A Whisper To A Roar,Brent Simon,False,Fresh,Fresh,2013,"A powerful documentary that ties together the heroic and ongoing efforts of democracy activists in five countries, and reaffirms the human spirit's innate desire for freedom.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.9231}",0.9231
m/african_cats,African Cats,Daniel M. Kimmel,False,Fresh,Fresh,2011,Anyone who enjoys looking at these magnificent felines from a safe distance should enjoy the show.,male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.453, 'pos': 0.547, 'compound': 0.9231}",0.9231
m/bombay_beach_2011,Bombay Beach,Patrick Gamble,False,Fresh,Fresh,2018,"Har'el's film is certainly a skilfully-made effort, presenting the American West Coast through a uniquely glorious palette of warm, inviting shades - a wonderful piece of art with little lurking behind its aesthetic allure.",male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.03, 'neu': 0.604, 'pos': 0.365, 'compound': 0.923}",0.923
m/air_guitar_nation,Air Guitar Nation,Jason Ferguson,False,Certified-Fresh,Fresh,2007,"That the event is not only taken seriously by its contestants, but is also surprisingly devoid of irony, makes Air Guitar Nation excellently enjoyable.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.038, 'neu': 0.561, 'pos': 0.4, 'compound': 0.9225}",0.9225
m/1122382-spellbound,Spellbound,Urban Cinefile Critics,False,Certified-Fresh,Fresh,2003,"Inspiring, enthralling and spectacularly entertaining, Spellbound is a poignant, funny, award-winning documentary about bright kids striving for their dreams.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.478, 'pos': 0.522, 'compound': 0.9217}",0.9217
m/1087050-lost_and_found,Lost and Found,Mick LaSalle,True,Rotten,Rotten,2000,"Why was the sight of scrawny Woody Allen kissing pretty Diane Keaton never revolting, while scrawny David Spade kissing beautiful Sophie Marceau in Lost & Found is the creepiest cinematic sight of the year?",male,"['Animation', 'Comedy', 'Documentary', 'Drama', 'Special Interest', 'Romance']","{'neg': 0.051, 'neu': 0.625, 'pos': 0.324, 'compound': 0.9217}",0.9217
m/buck,Buck,Leonard Maltin,False,Certified-Fresh,Fresh,2011,"Some years ago, Robert Redford made an excellent movie called The Horse Whisperer, based on Nicholas Evans' novel. It turns out that a horseman named Buck Brannaman helped inspire Evans to create the character that Redford played; he even...",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.9217}",0.9217
m/1015079-night_to_remember,A Night to Remember,Matthew Lucas,False,Fresh,Fresh,2019,"While the special effects may not hold a candle to the Academy Award winning work in Cameron's film, they're still quite impressive given the period, and Baker manages to infuse the film with an unflagging sense of authenticity.",male,"['Action & Adventure', 'Classics', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9216}",0.9216
m/1202867-dear_zachary,Dear Zachary: A Letter to a Son About His Father,Katey Rich,False,Certified-Fresh,Fresh,2008,"Dear Zachary's emotional intimacy is its greatest strength, and enough to get it through sections that seem more manipulative than meaningful.",female,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.9211}",0.9211
m/1136634-journey,Journey Into Amazing Caves,Peter Henne,False,Fresh,Fresh,2001,"Like the huge face of Garbo in her silent work, the gorgeous landscapes of films such as Journey Into Amazing Caves loom over the viewer and hold an irresistible sway.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.046, 'neu': 0.587, 'pos': 0.367, 'compound': 0.9201}",0.9201
m/ai_weiwei_never_sorry_2012,Ai Weiwei: Never Sorry,Doris Toumarkine,False,Certified-Fresh,Fresh,2012,"Terrific documentary about the recent headline-grabbing dissident Chinese artist-activist is a provocative portrait of an amusing, even self-deprecating man of wry smiles, much wisdom and not a little mischief.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.92}",0.92
m/american_teen,American Teen,James Rocchi,False,Fresh,Fresh,2008,"If you seek out American Teen looking for an engaging, stylish and surprisingly smart piece of non-fiction entertainment, you're going to be completely won over.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.587, 'pos': 0.413, 'compound': 0.92}",0.92
m/antarctica_a_year_on_ice,Antarctica: A Year on Ice,Donald J. Levit,False,Fresh,Fresh,2014,"'Antarctica: A Year on Ice' is only for the very fortunate very few to experience in the flesh, but here on the screen for the lucky many, in warmth and comfort.",male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.666, 'pos': 0.334, 'compound': 0.9193}",0.9193
