rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/beatles_the_yellow_submarine,Yellow Submarine,Wesley Morris,False,Certified-Fresh,Fresh,2000,"More than any other musical, animated or otherwise, Yellow Submarine is enhanced by its 11 Beatles ditties rather than justified by it.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Roger Ebert,True,Certified-Fresh,Fresh,2000,"Instead of contrived urgency, there's unpressured whimsy, and the movie exists as pure charm, expressed in fantastical imagery. And then there are the songs.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Scott A. Mantz,False,Certified-Fresh,Fresh,2000,"As we embrace the start of the new Millennium, the message is loud and clear. The submarine is symbolic for the world in which we live, and love is still all you need.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Richard Harrington,True,Certified-Fresh,Fresh,2000,"Almost 20 years after its release, this charming fable chronicling the Beatles' battles to save Pepperland from the Blue Meanies is one of the best testaments ever to the redeeming value of good music.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Urban Cinefile Critics,False,Certified-Fresh,Fresh,2000,A certified classic.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Shane Burridge,False,Certified-Fresh,Fresh,2000,It's a credit to the art direction by Heinz Edelmann that this feature has retained its entirely distinctive look decades later,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Dak,False,Certified-Fresh,Fresh,2001,To this reviewer the film went down easier when the world seemed a lot simpler.,unknown,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,William Arnold,False,Certified-Fresh,Fresh,2002,"[The film embidies] exactly what the Beatles represented emotionally and philosophically in the mid-'60s: artistic daring, cheeky non-sentimentality, a new generation taking over, naively confident the world was 'getting better all the time.'",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Ken Hanke,False,Certified-Fresh,Fresh,2002,A charming little fable with great Beatle songs and animation,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Marjorie Baumgarten,False,Certified-Fresh,Fresh,2003,Visually inventive.,female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Renata Adler,True,Certified-Fresh,Fresh,2003,Yellow Submarine is a family movie in the truest sense.,female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Martyn Bamber,False,Certified-Fresh,Fresh,2003,The music and images take the film into uncharted territory and you never know where the film will go next.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Gerry Shamray,False,Certified-Fresh,Fresh,2003,"Inventive animated feature. Yeah, yeah, yeah.",mostly_male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Gregory Weinkauf,False,Certified-Fresh,Fresh,2005,A movie so joyous (and mildly demented) as to rewrite the rules of what a movie can be.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,John Wirt,False,Certified-Fresh,Rotten,2005,Not a splendid time for all.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Tony Rayns,True,Certified-Fresh,Fresh,2006,"There's such a wide disparity of graphic styles from sequence to sequence. Some of them, though, still look terrific.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Variety Staff,True,Certified-Fresh,Fresh,2007,Here are all the ingredients of a novel entertainment.,unknown,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Lisa Alspector,True,Certified-Fresh,Fresh,2007,"This 1968 Beatles musical gets somewhat plot heavy near the end, but it's a marvel of innocence and free association, blending several animation techniques in a loose narrative full of gentle bad puns and flowing visual segues.",female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Dave Kehr,True,Certified-Fresh,Rotten,2007,"The animation is imaginatively conceived, but stiffly executed.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Caroline Westbrook,False,Certified-Fresh,Fresh,2008,"A garish, gorgeous example of pop art at its finest.",female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Tim Brayton,False,Certified-Fresh,Fresh,2010,Truly one of the finest animated films and one of the finest cinematic musicals of all time.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Nell Minow,False,Certified-Fresh,Fresh,2010,"Beatles classic with great animation, music.",female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Kevin Harley,False,Certified-Fresh,Fresh,2012,What a trip.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Frederic and Mary Ann Brussat,False,Certified-Fresh,Fresh,2012,The 1968 animated classic by the Beatles as their declaration of independence.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Phil Hall,False,Certified-Fresh,Fresh,2012,"If the film's mod trappings seem locked in a specific (and increasingly distant) era, its playful wit remains timeless.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Kevin Carr,False,Certified-Fresh,Fresh,2012,"even without the Beatles-endorsed drugs of the time, it's still fascinating to watch",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Norm Schrager,False,Certified-Fresh,Fresh,2012,"Whether it was a case of inspiration or coincidence, most of Yellow Submarine's more creative and graceful visuals are those that complement the songs.",unknown,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Matt Brunson,False,Certified-Fresh,Fresh,2012,"An outrageously inventive piece of eye-popping pop, it still qualifies as one of the greatest animated movies ever made. (It also landed in the number 11 spot on Creative Loafing's own list of The 20 Greatest Rock Films Ever Made.)",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Felix Vasquez Jr.,False,Certified-Fresh,Fresh,2012,A unique and often brilliant animated film that pictures the Beatles as towering and often god-like gentlemen who have the power to change worlds...,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Michael Sauter,True,Certified-Fresh,Fresh,2014,"Sure, some of the puns and in-jokes sound a little dated, but any movie that strings together lines from Shakespeare merely as a throwaway comic riff is, in my book, a film for the ages.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,David Parkinson,False,Certified-Fresh,Fresh,2014,An endlessly inventive picture that blends 1960s psychedelia with such diverse styles as pop art and Art Deco to create the fantastical world of Pepperland and its bizarre inhabitants.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Benjamin H. Smith,False,Certified-Fresh,Fresh,2018,"Whether the film is a contract filling cartoon cash-in or a masterfully animated psychedelic timepiece is a hard nut to crack. In the end, I think it's actually a bit of both, but that won't stop me from watching it again.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Edna Gundersen,False,Certified-Fresh,Fresh,2018,Definitely seaworthy again. All aboard.,female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,John Higgins,False,Certified-Fresh,Fresh,2018,"This remains as it has done for the last five decades a hugely enjoyable experience, with an innovative animation style that is in turn both unique and strikingly realised.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Peter Bradshaw,True,Certified-Fresh,Fresh,2018,Yellow Submarine is a diverting novelty.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Jennie Kermode,False,Certified-Fresh,Fresh,2018,"Written around the songs as it is, the film makes good use of them and they add to rather than distracting from the narrative.",female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Kevin Maher,True,Certified-Fresh,Fresh,2018,Be warned: kids will be thoroughly bored; arthouse fans and nostalgia lovers should be thrilled.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Tara Brady,False,Certified-Fresh,Fresh,2018,The plot and the wry dialogue takes cues from Beatles lyrics and from Edelmann's designs.,female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Neely Swanson,False,Certified-Fresh,Fresh,2018,"Even if it was originally intended for adolescent and post adolescent Beatles fans, it should still be a marvelous experience for children with its bright colors, flowing movement, and wonderful music.",unknown,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,M. Faust,False,Certified-Fresh,Fresh,2018,"It's hard not to overstate the role of Yellow Submarine in the growth of animated film, even if it took many of those whom it influenced a few decades to start producing their own work.",unknown,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Danielle Solzman,False,Certified-Fresh,Fresh,2018,A recently restored 4K restoration of The Beatles'Yellow Submarine with full 5.1 Dolby sound has made its way into theaters and it's absolutely perfect.,female,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Mark Jackson,False,Certified-Fresh,Fresh,2018,Yellow Submarine has serendipitously been brought back because people are seeking meaning more than ever.,male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Jake Wilson,True,Certified-Fresh,Fresh,2018,"The animators let their imaginations run wild, the script is full of inventive wordplay - and obviously, the songs don't hurt either.",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/beatles_the_yellow_submarine,Yellow Submarine,Dennis Harvey,False,Certified-Fresh,Rotten,2020,"Alas, it all turned out like a tacky, terrible Beatles theme park populated by inappropriate impersonators...",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']"
m/billy_jack,Billy Jack,Jon Niccum,False,Fresh,Fresh,2002,A film so fascinatingly liberal it almost seems to exist in a different universe.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,Bob Bloom,False,Fresh,Fresh,2003,"You feel guilty liking this manipulative pulp, but it somehow grabs and holds onto you.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,Tony Mastroianni,False,Fresh,Rotten,2003,As a movie Billy Jack is kind of exasperating since there is so much good and bad all mixed together.,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,Roger Ebert,True,Fresh,Rotten,2004,"The movie has as many causes in it as a year's run of the New Republic. There's not a single contemporary issue, from ecology to gun control, that's not covered.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,Kevin Carr,False,Fresh,Fresh,2005,"A little heavy-handed with the message, this film still holds onto the brutality of the revenge style established in Born Losers.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,Cole Smithey,False,Fresh,Fresh,2006,Billy Jack f*%k yea!,male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,Steve Crum,False,Fresh,Rotten,2007,"Lame, self indulgent when released in 1971, but even more so now.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,Sean Axmaker,False,Fresh,Fresh,2009,"... when peaceful protest is met with guns and brutality, Billy kicks ass as a one-man-army of poetic justice.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,Stuart Byron,True,Fresh,Fresh,2013,"Billy Jack is the nicest surprise of the year, and my own feeling is that it ranks among the top half-dozen American films so far in 1971.",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/billy_jack,Billy Jack,John Mahoney,False,Fresh,Fresh,2020,"The film works in spite of itself, in primitive fashion and because its locale, its odd mixture of pros and real local nonprofessional talents",male,"['Action & Adventure', 'Classics', 'Cult Movies', 'Drama', 'Special Interest']"
m/boy_and_his_dog,A Boy and His Dog,Christopher Null,False,Fresh,Fresh,2000,"While it's still a bit racy, it's tame enough now for the whole family!",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Dragan Antulov,False,Fresh,Fresh,2000,"Those who are patient and forgiving enough are going to be awarded with good acting, sharp dialogue and effective black humour.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,James O'Ehley,False,Fresh,Fresh,2000,This film deserves the cult status it has among more serious science fiction fans.,male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,"Michael W. Phillips, Jr.",False,Fresh,Fresh,2002,"It is offensive, but it is also damn funny, and my sense of humor wins out in the end.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Scott Weinberg,False,Fresh,Fresh,2002,Bizarre late-70's sci-fi weirdness. With Don Johnson!,male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Jeffrey M. Anderson,False,Fresh,Fresh,2003,"A grungy, odd cult film.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Richard Eder,True,Fresh,Rotten,2003,"The good ideas are marred by awkwardness; the terrible ideas are redeemed somewhat by being, at least, unpredictable.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Luke Y. Thompson,False,Fresh,Fresh,2003,"Conceptually interesting, with one of the all-time great movie endings.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Eric Henderson,False,Fresh,Rotten,2003,Jones's cameo during an open-air movie theater sequence is by far the most cinematic moment of this 1975 cult classic for boys who hate women.,male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Daniel M. Kimmel,False,Fresh,Fresh,2004,(No quote available.),male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Jon Niccum,False,Fresh,Fresh,2004,"""nifty little cult flick""",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Ryan Cracknell,False,Fresh,Rotten,2004,"Despite memorable main characters, a half-decent take on an overused premise, and unforgettable scenes, the film's attitude and political stance haven't aged with grace.",mostly_male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Douglas Pratt,False,Fresh,Fresh,2004,"Set on a desert landscape a while after a nuclear holocaust, the film is about a young man, played by Don Johnson, who has a telepathic bond with a dog, the latter basically being the smarter of the two. He helps the dog find food and the dog helps him sn",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Roger Ebert,True,Fresh,Rotten,2004,"It's got a unique... well, I was about to say charm, but the movie's last scene doesn't quite let me get away with that.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Dave Kehr,True,Fresh,Rotten,2007,"In spite of some clever ideas and a few well-wrought images, it seems too schematic and its satire too blunt.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Matt Brunson,False,Fresh,Rotten,2013,"The savage wasteland is believably captured, but a so-so movie completely goes off the rails once the action moves to an underground society.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Dennis Schwartz,False,Fresh,Fresh,2013,"If it's weirdness that you're after, this cult film goes the whole nine yards.",male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/boy_and_his_dog,A Boy and His Dog,Michael Caton,False,Fresh,Fresh,2019,An unexpected triumph.,male,"['Comedy', 'Cult Movies', 'Drama', 'Mystery & Suspense', 'Science Fiction & Fantasy']"
m/cant_stop_the_music,Can't Stop the Music,Edward Margulies,False,Rotten,Rotten,2001,"How bad is this infamous 1980 musical mega-dud? So bad that it stars not, one, not two, but three people who can't sing, dance or act.",male,"['Cult Movies', 'Musical & Performing Arts']"
m/cant_stop_the_music,Can't Stop the Music,Scott Weinberg,False,Rotten,Rotten,2002,"Points for not calling it ""The Village People Movie"" -- but not many.",male,"['Cult Movies', 'Musical & Performing Arts']"
m/cant_stop_the_music,Can't Stop the Music,Nell Minow,False,Rotten,Fresh,2004,"An absolute train wreck of a movie, but viewed as a sort of fevered dream, some hilariously campy moments!",female,"['Cult Movies', 'Musical & Performing Arts']"
m/cant_stop_the_music,Can't Stop the Music,Janet Maslin,True,Rotten,Rotten,2004,"The unevenness of the acting comes as a kind of blessing, though, since the rest of the movie is so thoroughly homogenized.",female,"['Cult Movies', 'Musical & Performing Arts']"
m/cant_stop_the_music,Can't Stop the Music,Sean Burns,False,Rotten,Rotten,2006,"It's tough to believe any movie that opens with Steve Guttenberg dancing on rollerskates could actually get worse from there, but it does -- and in such spectacular fashion!",male,"['Cult Movies', 'Musical & Performing Arts']"
m/cant_stop_the_music,Can't Stop the Music,Variety Staff,True,Rotten,Rotten,2007,"The Village People, along with ex-Olympic decathlon champion Bruce Jenner, have a long way to go in the acting stakes.",unknown,"['Cult Movies', 'Musical & Performing Arts']"
m/cant_stop_the_music,Can't Stop the Music,Steve Crum,False,Rotten,Rotten,2008,Please DO stop the music! A '70s disco holdover.,male,"['Cult Movies', 'Musical & Performing Arts']"
m/cant_stop_the_music,Can't Stop the Music,Matt Brunson,False,Rotten,Rotten,2019,"Pretty poor, but the enjoyable level of kitsch places it above the other musical turkeys of the era, all of which are far more painful to endure (Sgt. Pepper's Lonely Hearts Club Band, Xanadu, The Apple).",male,"['Cult Movies', 'Musical & Performing Arts']"
m/castle_freak,Castle Freak,Ken Hanke,False,Fresh,Rotten,2002,"Very, very disappointing Stuart Gordon effort",male,"['Cult Movies', 'Horror']"
m/castle_freak,Castle Freak,Scott Weinberg,False,Fresh,Fresh,2003,"Rarely do you see a film that combines graphic sex and cannibal gore to such grisly effect, and that may be a good thing, but it's important to praise a movie for what it gets right.",male,"['Cult Movies', 'Horror']"
m/castle_freak,Castle Freak,Dennis Schwartz,False,Fresh,Fresh,2005,Not as freaky as it sounds.,male,"['Cult Movies', 'Horror']"
m/castle_freak,Castle Freak,Stefan Birgir Stefansson,False,Fresh,Fresh,2008,A good Combs/Gordon effort.,male,"['Cult Movies', 'Horror']"
m/castle_freak,Castle Freak,Brian Orndorf,False,Fresh,Fresh,2013,"A slim tale of redemption and survival, with excitable acting that practically transforms the effort into 3-D, but the macabre essentials are provided with skill by the helmer.",male,"['Cult Movies', 'Horror']"
