rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1041911-unforgiven,Unforgiven,Jon Niccum,False,Certified-Fresh,Fresh,2003,"Hollywood's great revisionist western, well deserving of its Best Picture Oscar",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.886}",0.886
m/bone_tomahawk,Bone Tomahawk,Beth Accomando,False,Certified-Fresh,Fresh,2016,"Wow! What a grueling, richly rewarding and meticulously crafted film.",female,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.8858}",0.8858
m/1074022-lone_star,Lone Star,Emanuel Levy,False,Certified-Fresh,Fresh,2007,"Lone Star, one of Sayles best and most popular films, explores the historical strain between the Mexican and American communities in Texas. Though a bit didactic (too many sermons), it's well acted and visually more satisfying than his other films",male,"['Drama', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.067, 'neu': 0.674, 'pos': 0.259, 'compound': 0.8856}",0.8856
m/1003318-butch_cassidy_and_the_sundance_kid,Butch Cassidy and the Sundance Kid,John Mahoney,True,Certified-Fresh,Fresh,2015,It is a great film and will be an exceptionally popular and profitable one.,male,"['Action & Adventure', 'Classics', 'Western']","{'neg': 0.0, 'neu': 0.491, 'pos': 0.509, 'compound': 0.8849}",0.8849
m/1023739-winchester_73,Winchester '73,Dennis Schwartz,False,Fresh,Fresh,2006,"One of the truly great Westerns, directed and acted with flawless skill in the old style.",male,"['Classics', 'Western']","{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.8834}",0.8834
m/310_to_yuma,3:10 to Yuma,Christopher Smith,False,Certified-Fresh,Fresh,2007,"A terrific movie with excellent performances from Crowe and Bale. If it doesn't find itself on the short list of Academy Award contenders, the film itself has been robbed.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.8834}",0.8834
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,David Gritten,True,Certified-Fresh,Fresh,2007,"Above all, there's the sense of immersion in a world of harsh beauty whose time is running out. It's to be hoped that non-American audiences embrace this film: it's one of the year's very best.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.064, 'neu': 0.643, 'pos': 0.293, 'compound': 0.8832}",0.8832
m/1041911-unforgiven,Unforgiven,Mike Clark,True,Certified-Fresh,Fresh,2013,It shouldn't be missed by anyone with a taste for Eastwood's typically slanted morality. It's the actor/director's best movie -- and the best Western by anybody -- in over 20 years.,male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.8831}",0.8831
m/alamo,The Alamo,Louis B. Hobson,False,Rotten,Fresh,2004,It's a history lesson that's made entertaining because so many of the performances are so powerful and heartfelt.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.8828}",0.8828
m/310_to_yuma,3:10 to Yuma,Andy Klein,False,Certified-Fresh,Fresh,2007,"... let it be said loud and clear: In almost every respect, Mangold's new version is superior to the original.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8813}",0.8813
m/1041911-unforgiven,Unforgiven,Richard Corliss,True,Certified-Fresh,Fresh,2008,"Eastwood's meditation on age, repute, courage, heroism -- on all those burdens he has been carrying with such good grace for decades.",male,"['Drama', 'Western']","{'neg': 0.078, 'neu': 0.528, 'pos': 0.394, 'compound': 0.8807}",0.8807
m/1003318-butch_cassidy_and_the_sundance_kid,Butch Cassidy and the Sundance Kid,Emanuel Levy,False,Certified-Fresh,Fresh,2007,"A cool, charming, anachronistic Western, with great chemistry between Newman and Redford, that reimagines the genre for youths of the era by turning the outlaws into mythic figures.",male,"['Action & Adventure', 'Classics', 'Western']","{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.8807}",0.8807
m/1014793-near_dark,Near Dark,Caffeinated Clint,False,Certified-Fresh,Fresh,2005,"One of the best vampire movies ever made....if you liked ""The Lost Boys"", you'll love this!",unknown,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.089, 'neu': 0.465, 'pos': 0.446, 'compound': 0.8805}",0.8805
m/310_to_yuma,3:10 to Yuma,Trevor Johnston,True,Certified-Fresh,Fresh,2007,"The two leads' sparking byplay, Crowe's addled cockiness versus Bale's nervy grit, would grace any surroundings, but it's a pleasure to revisit the frontier in a drama which feels far more vital than mere nostalgic homage.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.8804}",0.8804
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Chris Vognar,True,Certified-Fresh,Fresh,2007,"This is a 160-minute art Western, and if you're up for such a beast it is a glory to behold. It's gorgeous, but rarely for the sake of mere gorgeousness, and languorous, but never listless.",mostly_male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.8779}",0.8779
m/1014793-near_dark,Near Dark,C.H. Newell,False,Certified-Fresh,Fresh,2019,"If there ever were an award for best modern vampire flick, this would certainly be in the running for first place.",unknown,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.8779}",0.8779
m/1074022-lone_star,Lone Star,Ken Tucker,True,Certified-Fresh,Fresh,1996,"Sayles has surrounded his hero with other, more interesting characters and has warmed Lone Star with the glow of a humanist optimism rare in contemporary movies.",male,"['Drama', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.061, 'neu': 0.583, 'pos': 0.356, 'compound': 0.8777}",0.8777
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Damond Fudge,False,Rotten,Rotten,2020,"While it does suffer from the old syndrome of most of the funny parts being in the trailer, there are still plenty of funny jokes that weren't. Unfortunately, there still aren't enough funny jokes to fill the movie's runtime.",male,"['Comedy', 'Western']","{'neg': 0.069, 'neu': 0.627, 'pos': 0.304, 'compound': 0.8758}",0.8758
m/10008785-appaloosa,Appaloosa,Ian Nathan,False,Certified-Fresh,Fresh,2008,"Hardly a fresh perspective on genre traditions, it's still got the performances and glorious landscapes to win you over.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.8752}",0.8752
m/1127407-missing,The Missing,Paul Clinton (CNN.com),True,Rotten,Fresh,2003,"Powerful and provocative, The Missing is another masterful production from one of the industry's best directors and two of its best actors.",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.07, 'neu': 0.573, 'pos': 0.357, 'compound': 0.875}",0.875
m/american_outlaws,American Outlaws,Edward Johnson-Ott,False,Rotten,Rotten,2001,"The dreamiest Jesse James ever, looking less like a bandit and more like the grand prize in my sister's old 'Mystery Date' board game.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.8743}",0.8743
m/blackthorn,Blackthorn,Michael Dunaway,False,Certified-Fresh,Fresh,2011,"These days elegiac Westerns are the only kind anyone seems interested in making anymore. But when the result is a film as moody and beautiful as Mateo Gil's Blackthorn, that's not a bad thing at all.",male,"['Action & Adventure', 'Western']","{'neg': 0.072, 'neu': 0.638, 'pos': 0.29, 'compound': 0.8728}",0.8728
m/1131148-ned_kelly,Ned Kelly,Colin Kennedy,False,Rotten,Fresh,2003,"A wannabe Western epic that never quite fills the widescreen, but is quite lovely around the fringes. A bit like Australia.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.8717}",0.8717
m/blazing_saddles,Blazing Saddles,Adam Smith,False,Certified-Fresh,Fresh,2004,"Brooks' wholehearted embracing of rank vulgarity, together with his innovative quickfire sketch structure, titillated crowds more used to sophisticated Hollywood humour.",male,"['Classics', 'Comedy', 'Western']","{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.8709}",0.8709
m/blackthorn,Blackthorn,Andrew Pulver,True,Certified-Fresh,Rotten,2012,"Blackthorn is a handsomely mounted film, with many an awesome vista and rolling plain, but compared to the quicksilver brilliance of its predecessors, it comes off as irredeemably minor.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.8705}",0.8705
m/310_to_yuma,3:10 to Yuma,Erik Childress,False,Certified-Fresh,Fresh,2007,It honors both the genre and the original film without doing harm to either while containing enough of its own virtues to allow it to stand alone as its own entity.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.05, 'neu': 0.627, 'pos': 0.322, 'compound': 0.8705}",0.8705
m/310_to_yuma,3:10 to Yuma,Philip French,False,Certified-Fresh,Fresh,2007,"This is a fine, handsomely staged movie, as exciting and stimulating as anything I've seen this year.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.8689}",0.8689
m/american_outlaws,American Outlaws,Kevin Thomas,True,Rotten,Fresh,2001,A handsome and skillful retelling of a legend that imaginatively draws on conventions of both the western and the gangster movie to create an energetic yet thoughtful contemporary action-adventure.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.8689}",0.8689
m/310_to_yuma,3:10 to Yuma,Gina Carbone,False,Certified-Fresh,Fresh,2007,"Great cinematography takes more than plopping a camera down in a desert canyon ... though it helps. It takes John Wayne framed by a doorway. Gary Cooper's walk. Clint Eastwood's squint. Gene Hackman's grin. And, now, Russell Crowe's eyes.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.8689}",0.8689
m/1052698-wyatt_earp,Wyatt Earp,Chuck Rudolph,False,Rotten,Fresh,2002,"Beautifully shot and impressively directed, it's an ambitious Western in the classic mold, the kind of film that rarely gets made anymore.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.8689}",0.8689
m/310_to_yuma,3:10 to Yuma,Matthew Turner,False,Certified-Fresh,Fresh,2007,"Engaging, well made Western with exciting action sequences, a thought-provoking script and terrific performances from Bale and Crowe.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.546, 'pos': 0.454, 'compound': 0.8689}",0.8689
m/bone_tomahawk,Bone Tomahawk,Philip Concannon,False,Certified-Fresh,Fresh,2016,S Craig Zahler's strikingly confident and richly imagined debut feature is a film that deserves to be discovered and celebrated.,male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.8689}",0.8689
m/10008785-appaloosa,Appaloosa,David Stratton,False,Certified-Fresh,Fresh,2009,"True, the film is a little long, and it loses momentum at one stage, but generally speaking this is a most enjoyable return to what was once the cinema's most popular genre.",male,"['Action & Adventure', 'Western']","{'neg': 0.043, 'neu': 0.685, 'pos': 0.272, 'compound': 0.8651}",0.8651
m/1000123-310_to_yuma,3:10 to Yuma,Emanuel Levy,False,Fresh,Fresh,2007,"Made in the vein of The Gunfighter and High Noon, this mature psychological Western is arguably Delmer Daves best film, featuring Van Heflin (in the Gary Cooper role) and Glenn Ford as the bad-good guy at their most appealing and accomplished.",male,"['Classics', 'Drama', 'Western']","{'neg': 0.04, 'neu': 0.746, 'pos': 0.214, 'compound': 0.8629}",0.8629
m/310_to_yuma,3:10 to Yuma,Joe Williams,True,Certified-Fresh,Fresh,2007,"Crowe and Bale are a great study in contrasts, yet the two characters develop a grudging respect for each other that enriches the murky morality play that makes up the last half hour.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.8625}",0.8625
m/1046060-high_noon,High Noon,Bosley Crowther,True,Certified-Fresh,Fresh,2003,"Meaningful in its implications, as well as loaded with interest and suspense, High Noon is a western to challenge Stagecoach for the all-time championship.",unknown,"['Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.8625}",0.8625
m/10008785-appaloosa,Appaloosa,Anna Smith,False,Certified-Fresh,Fresh,2008,The plot is engaging enough but this is best viewed as a buddy movie with a dynamite duo at its core.,female,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.8608}",0.8608
m/blackthorn,Blackthorn,Ken Hanke,False,Certified-Fresh,Fresh,2011,"Not only one of the year's biggest and best surprises, but it's the most beautifully photographed film I've seen in some considerable time.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8604}",0.8604
m/american_outlaws,American Outlaws,Eric D. Snider,False,Rotten,Fresh,2001,"I'm not sure how dumb it was supposed to be, but laughing at it -- if not with it -- is a good enough way to spend 94 minutes.",male,"['Action & Adventure', 'Western']","{'neg': 0.042, 'neu': 0.676, 'pos': 0.282, 'compound': 0.8598}",0.8598
m/1004177-cimarron,Cimarron,Irene Thirer,True,Rotten,Fresh,2015,"""Cimarron"" is magnificent in scope, powerful in treatment, admirable in acting. But it is even more than all this. It is one of few talking picture productions which inspires rather than awes.",female,"['Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.8591}",0.8591
m/a_distant_trumpet_1964,A Distant Trumpet,Tony Sloman,False,Rotten,Fresh,2018,"The result is impressive: a handsome, intelligent cavalry western.",male,['Western'],"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.8591}",0.8591
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Marjorie Baumgarten,False,Rotten,Fresh,2014,"MacFarlane's comedic approach has always been that of throw everything at the wall and see what sticks. It's no different this time out, and the jokes are so plentiful that the odds are in this movie's favor for a substantial number of them to succeed.",female,"['Comedy', 'Western']","{'neg': 0.042, 'neu': 0.699, 'pos': 0.259, 'compound': 0.8591}",0.8591
m/1041911-unforgiven,Unforgiven,Sean Axmaker,False,Certified-Fresh,Fresh,2016,"Clint Eastwood's 1992 western Unforgiven earned the director his first Oscars, for Best Picture and Best Director.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.8555}",0.8555
m/1022315-undefeated,The Undefeated,Trevor Grove,False,Rotten,Fresh,2019,"A large measure of their success is due to an accomplished screenplay by Waldo Salt-pungent, racy, and with a nice line in over the shoulder throwaways.",male,"['Classics', 'Western']","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.8555}",0.8555
